Order ID	Order Priority	Market	Ship Mode	Returned
CA-2014-134096	Medium	US	Standard Class	False
CA-2014-134152	Medium	US	Standard Class	False
CA-2014-134285	Medium	US	Standard Class	False
CA-2014-134306	Medium	US	Standard Class	False
CA-2014-134418	Medium	US	Standard Class	False
CA-2014-134796	Medium	US	Standard Class	False
CA-2014-134845	Medium	US	Standard Class	False
CA-2014-134880	Medium	US	Standard Class	False
CA-2014-135069	Medium	US	Standard Class	False
CA-2014-135111	Medium	US	Standard Class	False
CA-2014-135167	Medium	US	Standard Class	False
CA-2014-135377	Medium	US	Standard Class	False
CA-2014-135419	Medium	US	Standard Class	False
CA-2014-135860	Medium	US	Standard Class	False
CA-2014-136063	Medium	US	Standard Class	False
CA-2014-136238	Medium	US	Standard Class	False
CA-2014-136497	Medium	US	Standard Class	False
CA-2014-136609	Medium	US	Standard Class	False
CA-2014-136623	Medium	US	Standard Class	False
CA-2014-136672	Medium	US	Standard Class	False
CA-2014-136826	Medium	US	Standard Class	False
CA-2014-136882	Medium	US	Standard Class	False
CA-2014-137022	Medium	US	Standard Class	False
CA-2014-137421	Medium	US	Standard Class	False
CA-2014-137596	Medium	US	Standard Class	False
CA-2014-137624	Medium	US	Standard Class	False
CA-2014-137918	Medium	US	Standard Class	False
CA-2014-138310	Medium	US	Standard Class	False
CA-2014-138464	Medium	US	Standard Class	False
CA-2014-138548	Medium	US	Standard Class	False
CA-2014-138618	Medium	US	Standard Class	False
CA-2014-138870	Medium	US	Standard Class	False
CA-2014-138975	Medium	US	Standard Class	False
CA-2014-139080	Medium	US	Standard Class	False
CA-2014-139199	Medium	US	Standard Class	False
CA-2014-139437	Medium	US	Standard Class	False
CA-2014-139444	Medium	US	Standard Class	False
CA-2014-139493	Medium	US	Standard Class	False
CA-2014-139661	Medium	US	Standard Class	False
CA-2014-139787	Medium	US	Standard Class	False
CA-2014-139948	Medium	US	Standard Class	False
CA-2014-140242	Medium	US	Standard Class	False
CA-2014-140298	Medium	US	Standard Class	False
CA-2014-140480	Medium	US	Standard Class	False
CA-2014-140515	Medium	US	Standard Class	False
CA-2014-140872	Medium	US	Standard Class	False
CA-2014-141103	Medium	US	Standard Class	False
CA-2014-141117	Medium	US	Standard Class	False
CA-2014-141138	Medium	US	Standard Class	False
CA-2014-141439	Medium	US	Standard Class	False
CA-2014-141614	Medium	US	Standard Class	False
CA-2014-141663	Medium	US	Standard Class	False
CA-2014-141873	Medium	US	Standard Class	False
CA-2014-141992	Medium	US	Standard Class	False
CA-2014-142090	Medium	US	Standard Class	False
CA-2014-142174	Medium	US	Standard Class	False
CA-2014-142636	Medium	US	Standard Class	False
CA-2014-142643	Medium	US	Standard Class	False
CA-2014-143063	Medium	US	Standard Class	False
CA-2014-143112	Medium	US	Standard Class	False
CA-2014-143245	Medium	US	Standard Class	False
CA-2014-143252	Medium	US	Standard Class	False
CA-2014-143294	Medium	US	Standard Class	False
CA-2014-143329	Medium	US	Standard Class	False
CA-2014-143378	Medium	US	Standard Class	False
CA-2014-143434	Medium	US	Standard Class	False
CA-2014-143455	Medium	US	Standard Class	False
CA-2014-143651	Medium	US	Standard Class	False
CA-2014-143665	Medium	US	Standard Class	False
CA-2014-144036	Medium	US	Standard Class	False
CA-2014-144463	Medium	US	Standard Class	False
CA-2014-144568	Medium	US	Standard Class	False
CA-2014-144589	Medium	US	Standard Class	False
CA-2014-144638	Medium	US	Standard Class	False
CA-2014-144827	Medium	US	Standard Class	False
CA-2014-144862	Medium	US	Standard Class	False
CA-2014-144904	Medium	US	Standard Class	False
CA-2014-145093	Medium	US	Standard Class	False
CA-2014-145233	Medium	US	Standard Class	False
CA-2014-145506	Medium	US	Standard Class	False
CA-2014-145737	Medium	US	Standard Class	False
CA-2014-145765	Medium	US	Standard Class	False
CA-2014-146024	Medium	US	Standard Class	False
CA-2014-146164	Medium	US	Standard Class	False
CA-2014-146185	Medium	US	Standard Class	False
CA-2014-146192	Medium	US	Standard Class	False
CA-2014-146367	Medium	US	Standard Class	False
CA-2014-146493	Medium	US	Standard Class	False
CA-2014-146535	Medium	US	Standard Class	False
CA-2014-146780	Medium	US	Standard Class	False
CA-2014-146983	Medium	US	Standard Class	False
CA-2014-147032	Medium	US	Standard Class	False
CA-2014-147039	Medium	US	Standard Class	False
CA-2014-147228	Medium	US	Standard Class	False
CA-2014-147277	Medium	US	Standard Class	False
CA-2014-147354	Medium	US	Standard Class	False
CA-2014-147361	Medium	US	Standard Class	False
CA-2014-147410	Medium	US	Standard Class	False
CA-2014-147844	Medium	US	Standard Class	False
CA-2014-148012	Medium	US	Standard Class	False
CA-2014-148145	Medium	US	Standard Class	False
CA-2014-148166	Medium	US	Standard Class	False
CA-2014-148320	Medium	US	Standard Class	False
CA-2014-148642	Medium	US	Standard Class	False
CA-2014-148691	Medium	US	Standard Class	False
CA-2014-148929	Medium	US	Standard Class	False
CA-2014-148992	Medium	US	Standard Class	False
CA-2014-148999	Medium	US	Standard Class	False
CA-2014-149048	Medium	US	Standard Class	False
CA-2014-149076	Medium	US	Standard Class	False
CA-2014-149181	Medium	US	Standard Class	False
CA-2014-149853	Medium	US	Standard Class	False
CA-2014-149888	Medium	US	Standard Class	False
CA-2014-150266	Medium	US	Standard Class	False
CA-2014-150420	Medium	US	Standard Class	False
CA-2014-150469	Medium	US	Standard Class	False
CA-2014-150504	Medium	US	Standard Class	False
CA-2014-150525	Medium	US	Standard Class	False
CA-2014-150623	Medium	US	Standard Class	False
CA-2014-151176	Medium	US	Standard Class	False
CA-2014-151281	Medium	US	Standard Class	False
CA-2014-151428	Medium	US	Standard Class	False
CA-2014-151750	Medium	US	Standard Class	False
CA-2014-151981	Medium	US	Standard Class	False
CA-2014-152093	Medium	US	Standard Class	False
CA-2014-152142	Medium	US	Standard Class	False
CA-2014-152205	Medium	US	Standard Class	False
CA-2014-152261	Medium	US	Standard Class	False
CA-2014-152275	Medium	US	Standard Class	False
CA-2014-152310	Medium	US	Standard Class	False
CA-2014-152485	Medium	US	Standard Class	False
CA-2014-152709	Medium	US	Standard Class	False
CA-2014-152737	Medium	US	Standard Class	False
CA-2014-152933	Medium	US	Standard Class	False
CA-2014-152961	Medium	US	Standard Class	False
CA-2014-152968	Medium	US	Standard Class	False
CA-2014-153871	Medium	US	Standard Class	False
CA-2014-154011	Medium	US	Standard Class	False
CA-2014-154039	Medium	US	Standard Class	False
CA-2014-154088	Medium	US	Standard Class	False
CA-2014-154102	Medium	US	Standard Class	False
CA-2014-154109	Medium	US	Standard Class	False
CA-2014-154123	Medium	US	Standard Class	False
CA-2014-154137	Medium	US	Standard Class	False
CA-2014-154501	Medium	US	Standard Class	False
CA-2014-154935	Medium	US	Standard Class	False
CA-2014-155362	Medium	US	Standard Class	False
CA-2014-155376	Medium	US	Standard Class	False
CA-2014-155607	Medium	US	Standard Class	False
CA-2014-155642	Medium	US	Standard Class	False
CA-2014-155824	Medium	US	Standard Class	False
CA-2014-155880	Medium	US	Standard Class	False
CA-2014-155929	Medium	US	Standard Class	False
CA-2014-155957	Medium	US	Standard Class	False
CA-2014-156363	Medium	US	Standard Class	False
CA-2014-156412	Medium	US	Standard Class	False
CA-2014-156664	Medium	US	Standard Class	False
CA-2014-156720	Medium	US	Standard Class	False
CA-2014-156895	Medium	US	Standard Class	False
CA-2014-156951	Medium	US	Standard Class	False
CA-2014-157350	Medium	US	Standard Class	False
CA-2014-157448	Medium	US	Standard Class	False
CA-2014-157469	Medium	US	Standard Class	False
CA-2014-157651	Medium	US	Standard Class	False
CA-2014-157903	Medium	US	Standard Class	False
CA-2014-158036	Medium	US	Standard Class	False
CA-2014-158071	Medium	US	Standard Class	False
CA-2014-158106	Medium	US	Standard Class	False
CA-2014-158120	Medium	US	Standard Class	False
CA-2014-158344	Medium	US	Standard Class	False
CA-2014-158386	Medium	US	Standard Class	False
CA-2014-158407	Medium	US	Standard Class	False
CA-2014-158673	Medium	US	Standard Class	False
CA-2014-158743	Medium	US	Standard Class	False
CA-2014-159100	Medium	US	Standard Class	False
CA-2014-159282	Medium	US	Standard Class	False
CA-2014-159352	Medium	US	Standard Class	False
CA-2014-159457	Medium	US	Standard Class	False
CA-2014-159506	Medium	US	Standard Class	False
CA-2014-159688	Medium	US	Standard Class	False
CA-2014-159884	Medium	US	Standard Class	False
CA-2014-160087	Medium	US	Standard Class	False
CA-2014-160122	Medium	US	Standard Class	False
CA-2014-160423	Medium	US	Standard Class	False
CA-2014-160514	Medium	US	Standard Class	False
CA-2014-160633	Medium	US	Standard Class	False
CA-2014-160724	Medium	US	Standard Class	False
CA-2014-160962	Medium	US	Standard Class	False
CA-2014-161130	Medium	US	Standard Class	False
CA-2014-161333	Medium	US	Standard Class	False
CA-2014-161410	Medium	US	Standard Class	False
CA-2014-161592	Medium	US	Standard Class	False
CA-2014-161809	Medium	US	Standard Class	False
CA-2014-161970	Medium	US	Standard Class	False
CA-2014-161984	Medium	US	Standard Class	False
CA-2014-162033	Medium	US	Standard Class	False
CA-2014-162075	Medium	US	Standard Class	False
CA-2014-162173	Medium	US	Standard Class	False
CA-2014-162691	Medium	US	Standard Class	False
CA-2014-162880	Medium	US	Standard Class	False
CA-2014-162936	Medium	US	Standard Class	False
CA-2014-162978	Medium	US	Standard Class	False
CA-2014-163020	Medium	US	Standard Class	False
CA-2014-163209	Medium	US	Standard Class	False
CA-2014-163265	Medium	US	Standard Class	False
CA-2014-163629	Medium	US	Standard Class	False
CA-2014-163671	Medium	US	Standard Class	False
CA-2014-163902	Medium	US	Standard Class	False
CA-2014-164000	Medium	US	Standard Class	False
CA-2014-164028	Medium	US	Standard Class	False
CA-2014-164042	Medium	US	Standard Class	False
CA-2014-164049	Medium	US	Standard Class	False
CA-2014-164112	Medium	US	Standard Class	False
CA-2014-164168	Medium	US	Standard Class	False
CA-2014-164364	Medium	US	Standard Class	False
CA-2014-164756	Medium	US	Standard Class	False
CA-2014-164917	Medium	US	Standard Class	False
CA-2014-165029	Medium	US	Standard Class	False
CA-2014-165715	Medium	US	Standard Class	False
CA-2014-165757	Medium	US	Standard Class	False
CA-2014-166317	Medium	US	Standard Class	False
CA-2014-166436	Medium	US	Standard Class	False
CA-2014-166709	Medium	US	Standard Class	False
CA-2014-166849	Medium	US	Standard Class	False
CA-2014-167150	Medium	US	Standard Class	False
CA-2014-167626	Medium	US	Standard Class	False
CA-2014-167640	Medium	US	Standard Class	False
CA-2014-167871	Medium	US	Standard Class	False
CA-2014-167899	Medium	US	Standard Class	False
CA-2014-168389	Medium	US	Standard Class	False
CA-2014-168403	Medium	US	Standard Class	False
CA-2014-168655	Medium	US	Standard Class	False
CA-2014-168739	Medium	US	Standard Class	False
CA-2014-168900	Medium	US	Standard Class	False
CA-2014-169005	Medium	US	Standard Class	False
CA-2014-169054	Medium	US	Standard Class	False
CA-2014-169404	Medium	US	Standard Class	False
CA-2014-169474	Medium	US	Standard Class	False
CA-2014-169810	Medium	US	Standard Class	False
CA-2014-169817	Medium	US	Standard Class	False
CA-2014-169978	Medium	US	Standard Class	False
CA-2014-169999	Medium	US	Standard Class	False
US-2011-100279	Medium	US	Standard Class	False
US-2011-100853	Medium	US	Standard Class	False
US-2011-102071	Medium	US	Standard Class	False
US-2011-105767	Medium	US	Standard Class	False
US-2011-106299	Medium	US	Standard Class	False
US-2011-106334	Medium	US	Standard Class	False
US-2011-107699	Medium	US	Standard Class	False
US-2011-107993	Medium	US	Standard Class	False
US-2011-109036	Medium	US	Standard Class	False
US-2011-109162	Medium	US	Standard Class	False
US-2011-110674	Medium	US	Standard Class	False
US-2011-111171	Medium	US	Standard Class	False
US-2011-111353	Medium	US	Standard Class	False
US-2011-112914	Medium	US	Standard Class	False
US-2011-112991	Medium	US	Standard Class	False
US-2011-113124	Medium	US	Standard Class	False
US-2011-115413	Medium	US	Standard Class	False
US-2011-117163	Medium	US	Standard Class	False
US-2011-117170	Medium	US	Standard Class	False
US-2011-117380	Medium	US	Standard Class	False
US-2011-117744	Medium	US	Standard Class	False
US-2011-118997	Medium	US	Standard Class	False
US-2011-119081	Medium	US	Standard Class	False
US-2011-120145	Medium	US	Standard Class	False
US-2011-121566	Medium	US	Standard Class	False
US-2011-121734	Medium	US	Standard Class	False
US-2011-123183	Medium	US	Standard Class	False
US-2011-125521	Medium	US	Standard Class	False
US-2011-126340	Medium	US	Standard Class	False
US-2011-126571	Medium	US	Standard Class	False
US-2011-127978	Medium	US	Standard Class	False
US-2011-130379	Medium	US	Standard Class	False
US-2011-131275	Medium	US	Standard Class	False
US-2011-134187	Medium	US	Standard Class	False
US-2011-134614	Medium	US	Standard Class	False
US-2011-134712	Medium	US	Standard Class	False
US-2011-135881	Medium	US	Standard Class	False
US-2011-137155	Medium	US	Standard Class	False
US-2011-137869	Medium	US	Standard Class	False
US-2011-138247	Medium	US	Standard Class	False
US-2011-141215	Medium	US	Standard Class	False
US-2011-141257	Medium	US	Standard Class	False
US-2011-143581	Medium	US	Standard Class	False
US-2011-143707	Medium	US	Standard Class	False
US-2011-147627	Medium	US	Standard Class	False
US-2011-147648	Medium	US	Standard Class	False
US-2011-147704	Medium	US	Standard Class	False
US-2011-147774	Medium	US	Standard Class	False
US-2011-148838	Medium	US	Standard Class	False
US-2011-150119	Medium	US	Standard Class	False
US-2011-150126	Medium	US	Standard Class	False
US-2011-150434	Medium	US	Standard Class	False
US-2011-151015	Medium	US	Standard Class	False
US-2011-154655	Medium	US	Standard Class	False
US-2011-154879	Medium	US	Standard Class	False
US-2011-155502	Medium	US	Standard Class	False
US-2011-155817	Medium	US	Standard Class	False
US-2011-156216	Medium	US	Standard Class	False
US-2011-157070	Medium	US	Standard Class	False
US-2011-157406	Medium	US	Standard Class	False
US-2011-158057	Medium	US	Standard Class	False
US-2011-158365	Medium	US	Standard Class	False
US-2011-158638	Medium	US	Standard Class	False
US-2011-159618	Medium	US	Standard Class	False
US-2011-161305	Medium	US	Standard Class	False
US-2011-163146	Medium	US	Standard Class	False
US-2011-167633	Medium	US	Standard Class	False
US-2011-167738	Medium	US	Standard Class	False
US-2011-169789	Medium	US	Standard Class	False
US-2012-100069	Medium	US	Standard Class	False
US-2012-100377	Medium	US	Standard Class	False
US-2012-101399	Medium	US	Standard Class	False
US-2012-109015	Medium	US	Standard Class	False
US-2012-111927	Medium	US	Standard Class	False
US-2012-112508	Medium	US	Standard Class	False
US-2012-114839	Medium	US	Standard Class	False
US-2012-115238	Medium	US	Standard Class	False
US-2012-118766	Medium	US	Standard Class	False
US-2012-118983	Medium	US	Standard Class	False
US-2012-120131	Medium	US	Standard Class	False
US-2012-120712	Medium	US	Standard Class	False
US-2012-122140	Medium	US	Standard Class	False
US-2012-122910	Medium	US	Standard Class	False
US-2012-123218	Medium	US	Standard Class	False
US-2012-123960	Medium	US	Standard Class	False
US-2012-125374	Medium	US	Standard Class	False
US-2012-126977	Medium	US	Standard Class	False
US-2012-128587	Medium	US	Standard Class	False
US-2012-129553	Medium	US	Standard Class	False
US-2012-129637	Medium	US	Standard Class	False
US-2012-132836	Medium	US	Standard Class	False
US-2012-134026	Medium	US	Standard Class	False
US-2012-136476	Medium	US	Standard Class	False
US-2012-138093	Medium	US	Standard Class	False
US-2012-138919	Medium	US	Standard Class	False
US-2012-139759	Medium	US	Standard Class	False
US-2012-141684	Medium	US	Standard Class	False
US-2012-142811	Medium	US	Standard Class	False
US-2012-145121	Medium	US	Standard Class	False
US-2012-145422	Medium	US	Standard Class	False
US-2012-145436	Medium	US	Standard Class	False
US-2012-146745	Medium	US	Standard Class	False
US-2012-147739	Medium	US	Standard Class	False
US-2012-148817	Medium	US	Standard Class	False
US-2012-149692	Medium	US	Standard Class	False
US-2012-150630	Medium	US	Standard Class	False
US-2012-153283	Medium	US	Standard Class	False
US-2012-155369	Medium	US	Standard Class	False
US-2012-156867	Medium	US	Standard Class	False
US-2012-157154	Medium	US	Standard Class	False
US-2012-158589	Medium	US	Standard Class	False
US-2012-158911	Medium	US	Standard Class	False
US-2012-160563	Medium	US	Standard Class	False
US-2012-161347	Medium	US	Standard Class	False
US-2012-163279	Medium	US	Standard Class	False
US-2012-163685	Medium	US	Standard Class	False
US-2012-163783	Medium	US	Standard Class	False
US-2012-164175	Medium	US	Standard Class	False
US-2012-164238	Medium	US	Standard Class	False
US-2012-164357	Medium	US	Standard Class	False
US-2012-165449	Medium	US	Standard Class	False
US-2012-167220	Medium	US	Standard Class	False
US-2012-168704	Medium	US	Standard Class	False
US-2012-168732	Medium	US	Standard Class	False
US-2012-168914	Medium	US	Standard Class	False
US-2012-168935	Medium	US	Standard Class	False
US-2013-100461	Medium	US	Standard Class	False
US-2013-101196	Medium	US	Standard Class	False
US-2013-102232	Medium	US	Standard Class	False
US-2013-103674	Medium	US	Standard Class	False
US-2013-104815	Medium	US	Standard Class	False
US-2013-106677	Medium	US	Standard Class	False
US-2013-107440	Medium	US	Standard Class	False
US-2013-108637	Medium	US	Standard Class	False
US-2013-109260	Medium	US	Standard Class	False
US-2013-110156	Medium	US	Standard Class	False
US-2013-110170	Medium	US	Standard Class	False
US-2013-111290	Medium	US	Standard Class	False
US-2013-112396	Medium	US	Standard Class	False
US-2013-112977	Medium	US	Standard Class	False
US-2013-113677	Medium	US	Standard Class	False
US-2013-114174	Medium	US	Standard Class	False
US-2013-115455	Medium	US	Standard Class	False
US-2013-116365	Medium	US	Standard Class	False
US-2013-116442	Medium	US	Standard Class	False
US-2013-117387	Medium	US	Standard Class	False
US-2013-117541	Medium	US	Standard Class	False
US-2013-117793	Medium	US	Standard Class	False
US-2013-119270	Medium	US	Standard Class	False
US-2013-120460	Medium	US	Standard Class	False
US-2013-122245	Medium	US	Standard Class	False
US-2013-123470	Medium	US	Standard Class	False
US-2013-123610	Medium	US	Standard Class	False
US-2013-125402	Medium	US	Standard Class	False
US-2013-126844	Medium	US	Standard Class	False
US-2013-127334	Medium	US	Standard Class	False
US-2013-128678	Medium	US	Standard Class	False
US-2013-131611	Medium	US	Standard Class	False
US-2013-132577	Medium	US	Standard Class	False
US-2013-132857	Medium	US	Standard Class	False
US-2013-134488	Medium	US	Standard Class	False
US-2013-134908	Medium	US	Standard Class	False
US-2013-135923	Medium	US	Standard Class	False
US-2013-137295	Medium	US	Standard Class	False
US-2013-137547	Medium	US	Standard Class	False
US-2013-139710	Medium	US	Standard Class	False
US-2013-140158	Medium	US	Standard Class	False
US-2013-141264	Medium	US	Standard Class	False
US-2013-142685	Medium	US	Standard Class	False
US-2013-143280	Medium	US	Standard Class	False
US-2013-143819	Medium	US	Standard Class	False
US-2013-144211	Medium	US	Standard Class	False
US-2013-144393	Medium	US	Standard Class	False
US-2013-146710	Medium	US	Standard Class	False
US-2013-148110	Medium	US	Standard Class	False
US-2013-148334	Medium	US	Standard Class	False
US-2013-148901	Medium	US	Standard Class	False
US-2013-149790	Medium	US	Standard Class	False
US-2013-150035	Medium	US	Standard Class	False
US-2013-150357	Medium	US	Standard Class	False
US-2013-152373	Medium	US	Standard Class	False
US-2013-152415	Medium	US	Standard Class	False
US-2013-152835	Medium	US	Standard Class	False
US-2013-153129	Medium	US	Standard Class	False
US-2013-154361	Medium	US	Standard Class	False
US-2013-155103	Medium	US	Standard Class	False
US-2013-155173	Medium	US	Standard Class	False
US-2013-155180	Medium	US	Standard Class	False
US-2013-155404	Medium	US	Standard Class	False
US-2013-155971	Medium	US	Standard Class	False
US-2013-157308	Medium	US	Standard Class	False
US-2013-159093	Medium	US	Standard Class	False
US-2013-159856	Medium	US	Standard Class	False
US-2013-160206	Medium	US	Standard Class	False
US-2013-161396	Medium	US	Standard Class	False
US-2013-161683	Medium	US	Standard Class	False
US-2013-162103	Medium	US	Standard Class	False
US-2013-162852	Medium	US	Standard Class	False
US-2013-163258	Medium	US	Standard Class	False
US-2013-163538	Medium	US	Standard Class	False
US-2013-163881	Medium	US	Standard Class	False
US-2013-164196	Medium	US	Standard Class	False
US-2013-164588	Medium	US	Standard Class	False
US-2013-164945	Medium	US	Standard Class	False
US-2013-165505	Medium	US	Standard Class	False
US-2013-168095	Medium	US	Standard Class	False
US-2013-168410	Medium	US	Standard Class	False
US-2013-169040	Medium	US	Standard Class	False
US-2013-169369	Medium	US	Standard Class	False
US-2014-100048	Medium	US	Standard Class	False
US-2014-100209	Medium	US	Standard Class	False
US-2014-100930	Medium	US	Standard Class	False
US-2014-101721	Medium	US	Standard Class	False
US-2014-101784	Medium	US	Standard Class	False
US-2014-101840	Medium	US	Standard Class	False
US-2014-102183	Medium	US	Standard Class	False
US-2014-102288	Medium	US	Standard Class	False
US-2014-103226	Medium	US	Standard Class	False
US-2014-104437	Medium	US	Standard Class	False
US-2014-104955	Medium	US	Standard Class	False
US-2014-106551	Medium	US	Standard Class	False
US-2014-106579	Medium	US	Standard Class	False
US-2014-106796	Medium	US	Standard Class	False
US-2014-107384	Medium	US	Standard Class	False
US-2014-107979	Medium	US	Standard Class	False
US-2014-108014	Medium	US	Standard Class	False
US-2014-108343	Medium	US	Standard Class	False
US-2014-109484	Medium	US	Standard Class	False
US-2014-110604	Medium	US	Standard Class	False
US-2014-110646	Medium	US	Standard Class	False
US-2014-111920	Medium	US	Standard Class	False
US-2014-112347	Medium	US	Standard Class	False
US-2014-112613	Medium	US	Standard Class	False
US-2014-113201	Medium	US	Standard Class	False
US-2014-113852	Medium	US	Standard Class	False
US-2014-113992	Medium	US	Standard Class	False
US-2014-114034	Medium	US	Standard Class	False
US-2014-114356	Medium	US	Standard Class	False
US-2014-114657	Medium	US	Standard Class	False
US-2014-115301	Medium	US	Standard Class	False
US-2014-115609	Medium	US	Standard Class	False
US-2014-117331	Medium	US	Standard Class	False
US-2014-117450	Medium	US	Standard Class	False
US-2014-120390	Medium	US	Standard Class	False
US-2014-120649	Medium	US	Standard Class	False
US-2014-122714	Medium	US	Standard Class	False
US-2014-123204	Medium	US	Standard Class	False
US-2014-123281	Medium	US	Standard Class	False
US-2014-124303	Medium	US	Standard Class	False
US-2014-125647	Medium	US	Standard Class	False
US-2014-126060	Medium	US	Standard Class	False
US-2014-126081	Medium	US	Standard Class	False
US-2014-127341	Medium	US	Standard Class	False
US-2014-127719	Medium	US	Standard Class	False
US-2014-128447	Medium	US	Standard Class	False
US-2014-129203	Medium	US	Standard Class	False
US-2014-129224	Medium	US	Standard Class	False
US-2014-129441	Medium	US	Standard Class	False
US-2014-129777	Medium	US	Standard Class	False
US-2014-130603	Medium	US	Standard Class	False
US-2014-130953	Medium	US	Standard Class	False
US-2014-132031	Medium	US	Standard Class	False
US-2014-132206	Medium	US	Standard Class	False
US-2014-132297	Medium	US	Standard Class	False
US-2014-132927	Medium	US	Standard Class	False
US-2014-133081	Medium	US	Standard Class	False
US-2014-133312	Medium	US	Standard Class	False
US-2014-134481	Medium	US	Standard Class	False
US-2014-134642	Medium	US	Standard Class	False
US-2014-135230	Medium	US	Standard Class	False
US-2014-135503	Medium	US	Standard Class	False
US-2014-135986	Medium	US	Standard Class	False
US-2014-136189	Medium	US	Standard Class	False
US-2014-136784	Medium	US	Standard Class	False
US-2014-136868	Medium	US	Standard Class	False
US-2014-139969	Medium	US	Standard Class	False
US-2014-140312	Medium	US	Standard Class	False
US-2014-141677	Medium	US	Standard Class	False
US-2014-141698	Medium	US	Standard Class	False
US-2014-141852	Medium	US	Standard Class	False
US-2014-142573	Medium	US	Standard Class	False
US-2014-145366	Medium	US	Standard Class	False
US-2014-146822	Medium	US	Standard Class	False
US-2014-146878	Medium	US	Standard Class	False
US-2014-146906	Medium	US	Standard Class	False
US-2014-147669	Medium	US	Standard Class	False
US-2014-147984	Medium	US	Standard Class	False
US-2014-148054	Medium	US	Standard Class	False
US-2014-148362	Medium	US	Standard Class	False
US-2014-148551	Medium	US	Standard Class	False
US-2014-148866	Medium	US	Standard Class	False
US-2014-150070	Medium	US	Standard Class	False
US-2014-150847	Medium	US	Standard Class	False
US-2014-151316	Medium	US	Standard Class	False
US-2014-152569	Medium	US	Standard Class	False
US-2014-152842	Medium	US	Standard Class	False
US-2014-155299	Medium	US	Standard Class	False
US-2014-156083	Medium	US	Standard Class	False
US-2014-156356	Medium	US	Standard Class	False
US-2014-158946	Medium	US	Standard Class	False
US-2014-159562	Medium	US	Standard Class	False
US-2014-160465	Medium	US	Standard Class	False
US-2014-160759	Medium	US	Standard Class	False
US-2014-160836	Medium	US	Standard Class	False
US-2014-162124	Medium	US	Standard Class	False
US-2014-163300	Medium	US	Standard Class	False
US-2014-165358	Medium	US	Standard Class	False
US-2014-165869	Medium	US	Standard Class	False
US-2014-165953	Medium	US	Standard Class	False
US-2014-166037	Medium	US	Standard Class	False
US-2014-166611	Medium	US	Standard Class	False
US-2014-167318	Medium	US	Standard Class	False
US-2014-168613	Medium	US	Standard Class	False
US-2014-168690	Medium	US	Standard Class	False
US-2014-168802	Medium	US	Standard Class	False
US-2014-169502	Medium	US	Standard Class	False
ES-2011-1058269	Medium	EU	Standard Class	False
ES-2011-1119145	Medium	EU	Standard Class	False
ES-2011-1136913	Medium	EU	Standard Class	False
ES-2011-1138719	Medium	EU	Standard Class	False
ES-2011-1140474	Medium	EU	Standard Class	False
ES-2011-1196075	Medium	EU	Standard Class	False
ES-2011-1210983	Medium	EU	Standard Class	False
ES-2011-1244060	Medium	EU	Standard Class	False
ES-2011-1259965	Medium	EU	Standard Class	False
ES-2011-1273737	Medium	EU	Standard Class	False
ES-2011-1351543	Medium	EU	Standard Class	False
ES-2011-1386961	Medium	EU	Standard Class	False
ES-2011-1401137	Medium	EU	Standard Class	False
ES-2011-1444426	Medium	EU	Standard Class	False
ES-2011-1456978	Medium	EU	Standard Class	False
ES-2011-1460199	Medium	EU	Standard Class	False
ES-2011-1520567	Medium	EU	Standard Class	False
ES-2011-1539879	Medium	EU	Standard Class	False
ES-2011-1579115	Medium	EU	Standard Class	False
ES-2011-1590255	Medium	EU	Standard Class	False
ES-2011-1637634	Medium	EU	Standard Class	False
ES-2011-1653919	Medium	EU	Standard Class	False
ES-2011-1664904	Medium	EU	Standard Class	False
ES-2011-1679370	Medium	EU	Standard Class	False
ES-2011-1698059	Medium	EU	Standard Class	False
ES-2011-1702031	Medium	EU	Standard Class	False
ES-2011-1702658	Medium	EU	Standard Class	False
ES-2011-1712442	Medium	EU	Standard Class	False
ES-2011-1720401	Medium	EU	Standard Class	False
ES-2011-1770042	Medium	EU	Standard Class	False
ES-2011-1782465	Medium	EU	Standard Class	False
ES-2011-1786064	Medium	EU	Standard Class	False
ES-2011-1815211	Medium	EU	Standard Class	False
ES-2011-1818378	Medium	EU	Standard Class	False
ES-2011-1822857	Medium	EU	Standard Class	False
ES-2011-1849602	Medium	EU	Standard Class	False
ES-2011-1875818	Medium	EU	Standard Class	False
ES-2011-1878168	Medium	EU	Standard Class	False
ES-2011-1881074	Medium	EU	Standard Class	False
ES-2011-1886093	Medium	EU	Standard Class	False
ES-2011-1916591	Medium	EU	Standard Class	False
ES-2011-1950038	Medium	EU	Standard Class	False
ES-2011-1962134	Medium	EU	Standard Class	False
ES-2011-1974768	Medium	EU	Standard Class	False
ES-2011-2010166	Medium	EU	Standard Class	False
ES-2011-2071029	Medium	EU	Standard Class	False
ES-2011-2072928	Medium	EU	Standard Class	False
ES-2011-2075610	Medium	EU	Standard Class	False
ES-2011-2083843	Medium	EU	Standard Class	False
ES-2011-2087362	Medium	EU	Standard Class	False
ES-2011-2087720	Medium	EU	Standard Class	False
ES-2011-2093980	Medium	EU	Standard Class	False
ES-2011-2111237	Medium	EU	Standard Class	False
ES-2011-2117222	Medium	EU	Standard Class	False
ES-2011-2130034	Medium	EU	Standard Class	False
ES-2011-2205486	Medium	EU	Standard Class	False
ES-2011-2225020	Medium	EU	Standard Class	False
ES-2011-2230157	Medium	EU	Standard Class	False
